created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Wed Jan 17 23:25:02 +0000 2024;1747761979270537285;Check out SAMSUNG Galaxy S24 Ultra, AI Phone, Android Smartphone, 12GB RAM, 200MP Camera, S Pen, Long Battery Life [Pre-order] at 7% off! RM6,299.00 - RM7,299.00 only. Get it on Shopee now! https://t.co/I5X4eer6Bz #ShopeeMY https://t.co/ICefY6Zzes;0;0;0;0;en;198849637;1747761979270537285;malaysiandaily;https://twitter.com/malaysiandaily/status/1747761979270537285
Wed Jan 17 23:25:01 +0000 2024;1747761977470996758;"Tras el anuncio del Galaxy S24, Samsung da pistas sobre un wearable de salud que, según afirma, desarrollará un conocimiento inteligente de tus patrones únicos para convertirse en tu compañero personal de salud"". #Samsung #GalaxyRing  https://t.co/SjkpSCcks8""";0;0;0;0;es;1630580131377868800;1747761977470996758;spain_tech_blog;https://twitter.com/spain_tech_blog/status/1747761977470996758
Wed Jan 17 23:24:59 +0000 2024;1747761965832024433;Galaxy S24 di sekarang ini canggih banget.  pas Nonton Live Samsung Unpacked auto terkesima sama fiturnya, jadi ingin ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1679350291672752129;1747761965832024433;juliarevin;https://twitter.com/juliarevin/status/1747761965832024433
Wed Jan 17 23:24:57 +0000 2024;1747761960546959468;Samsung switched from their 10mp 10x optical zoom lens from the s23 ultra to a 50mp 5x optical zoom lens on the s24 Ultra. This new sensor clearly has more megapixels, but apparently, it's also a larger sensor, so more light and detail. It's not like extremely improved tbh.;0;0;0;1;en;1701269574153388032;1747761960546959468;JehofYeboah;https://twitter.com/JehofYeboah/status/1747761960546959468
Wed Jan 17 23:24:57 +0000 2024;1747761960245219639;makin keren aja samsung apalagi Galaxy S24 Canggih banget gilaaaa  Nonton Live Samsung Unpacked tadi jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1571427666095636481;1747761960245219639;klenmalfoy;https://twitter.com/klenmalfoy/status/1747761960245219639
Wed Jan 17 23:24:51 +0000 2024;1747761931895878033;siapa yang gapengen Galaxy S24 nihh, bagus bggt deh soalnya idaman bgtt serba AI  Nonton Live Samsung Unpacked #SamsungUnpacked #GalaxyS24 ikutan pre-order @samsungID;0;0;0;0;in;1619022290318139392;1747761931895878033;luvyaulll;https://twitter.com/luvyaulll/status/1747761931895878033
Wed Jan 17 23:24:36 +0000 2024;1747761869626954229;Samsung S24 ultra, loads of AI borrowed from pixel perhaps, dropping the 10x down to 5x seems a disadvantage, copying Apple is how you lose the race. 3x was most important area for improvement and has not been upgraded.  Will be interesting to see how this works out;0;1;0;0;en;895614527579996161;1747761869626954229;MarlonVlogger;https://twitter.com/MarlonVlogger/status/1747761869626954229
Wed Jan 17 23:24:36 +0000 2024;1747761869052662229;SE canggih itu ternyata Galaxy S24,aku habis Nonton Live Samsung Unpacked, Pokok harus ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1739122323968692224;1747761869052662229;AJliyntik;https://twitter.com/AJliyntik/status/1747761869052662229
Wed Jan 17 23:24:35 +0000 2024;1747761864996741404;Galaxy S24 Canggih banget suka sama fitur terbarunyaaa Nonton Live Samsung Unpacked tadi jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1558639202316996608;1747761864996741404;latezyaa;https://twitter.com/latezyaa/status/1747761864996741404
Wed Jan 17 23:24:30 +0000 2024;1747761844352336110;wajib bgt punya sih ini guys, kece bett loh Galaxy S24 fitur ya emang sekece itu karna serba AI  Nonton Live Samsung Unpacked #SamsungUnpacked #GalaxyS24 ikutan pre-order @samsungID;0;0;0;0;in;1619022290318139392;1747761844352336110;luvyaulll;https://twitter.com/luvyaulll/status/1747761844352336110
Wed Jan 17 23:24:20 +0000 2024;1747761805349539990;"Unleash the power of innovation with Samsung's game-changing Galaxy S24 Ultra! 🚀 Elevate your tech experience with a sleek titanium finish, a stunning 6.8 1440p display, and a mind-blowing 50MP camera with 5x zoom. Ready to revolutionize your world. Shipping starts Jan 31. 💫 https://t.co/9ObSpUIE9L""";0;0;0;0;en;16695771;1747761805349539990;cheinyeanlim;https://twitter.com/cheinyeanlim/status/1747761805349539990
Wed Jan 17 23:24:15 +0000 2024;1747761783828299952;Pre-Order your Samsung Galaxy S24 Ultra /24 Series: Here w/ an extra 50$ Samsung Credit: https://t.co/a5UoygdWCW;0;1;1;3;en;3190302427;1747761783828299952;mrallananthony;https://twitter.com/mrallananthony/status/1747761783828299952
Wed Jan 17 23:24:14 +0000 2024;1747761780237934764;Samsung merilis smartphone flagship terbarunya Samsung Galaxy S24. Selain peningkatan performa, HP ini dilengkapi beberapa fitur AI yang jadi keunggulan. https://t.co/E9yktnbywi;0;0;1;2;in;135815019;1747761780237934764;detikinet;https://twitter.com/detikinet/status/1747761780237934764
Wed Jan 17 23:24:14 +0000 2024;1747761777696256476;Samsung reveals Galaxy S24 range with built-in AI platforms https://t.co/DhBYooO4XB;0;3;1;2;en;1168472395;1747761777696256476;EveningStandard;https://twitter.com/EveningStandard/status/1747761777696256476
Wed Jan 17 23:24:11 +0000 2024;1747761764035608604;alaxy S24 ini bisa bikin kamu jadi bisa berkomunikasi dengan siapa aja tanpa hambatan bahasa. Aku tadi Nonton Live Samsung Unpacked dan bener2 tertarik ingin punya juga, ikutan pre-order cuss #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1679350291672752129;1747761764035608604;juliarevin;https://twitter.com/juliarevin/status/1747761764035608604
Wed Jan 17 23:24:08 +0000 2024;1747761754170659205;Galaxy S24 Canggih sekali ternyata karena yang udah Nonton Live Samsung Unpacked pasti pada tau makanya aku ikutan pre-order karena dibuat penasaran sama kecanggihannya  #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1599787009002078209;1747761754170659205;LeonLeonardoo;https://twitter.com/LeonLeonardoo/status/1747761754170659205
Wed Jan 17 23:24:08 +0000 2024;1747761753965182986;Eh, Galaxy S24 punya fitur AI edit foto dari galeri, mantap bet! Kalo bisa ada fitur sharing foto ke Twitter Fleets langsung dari AI, pasti makin seru. Nonton live Samsung Unpacked, langsung kepincut, ikutan pre-order yuk! #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;798999069708283904;1747761753965182986;occelline;https://twitter.com/occelline/status/1747761753965182986
Wed Jan 17 23:24:07 +0000 2024;1747761748298584399;kalian harus tau kalau Galaxy S24 Canggih banget sumpahh  Nonton Live Samsung Unpacked tadi jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1558678060303810562;1747761748298584399;clenziz;https://twitter.com/clenziz/status/1747761748298584399
Wed Jan 17 23:23:58 +0000 2024;1747761710671315380;Samsung lanzó hoy el Galaxy S24 Ultra con un cuerpo de titanio. Se plantea la comparación con el iPhone 15 Pro Max.  ¿Ustedes que opinan? ¿Se le acerca? https://t.co/MgAm0aKtXr;0;0;0;0;es;1634261548200763395;1747761710671315380;iStorela_;https://twitter.com/iStorela_/status/1747761710671315380
Wed Jan 17 23:23:54 +0000 2024;1747761695811133839;Baru tau Galaxy S24 punya fitur AI yang bener-bener canggih abis nonton Live Samsung Unpacked. Keren banget, langsung kepincut, siap ikutan pre-order! #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;798999069708283904;1747761695811133839;occelline;https://twitter.com/occelline/status/1747761695811133839
Wed Jan 17 23:23:51 +0000 2024;1747761682527777088;Wahhh canggihh bngettt  Galaxy S24,aku udah  Nonton Live Samsung Unpacked, Pliss pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1737774310272720896;1747761682527777088;M00nlight1203;https://twitter.com/M00nlight1203/status/1747761682527777088
Wed Jan 17 23:23:48 +0000 2024;1747761668774568141;Galaxy S24 Canggih banget fitur fiturnyaa pada kekinian Nonton Live Samsung Unpacked tadi jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1437967455574364165;1747761668774568141;vallethv;https://twitter.com/vallethv/status/1747761668774568141
Wed Jan 17 23:23:47 +0000 2024;1747761664856928344;Samsung has officially launched Galaxy S24 Series in Kenya. The series comprises of S24 Ultra, S24 Plus and ordinary S24. Know more: https://t.co/ko6V470zMz #SamsungUnpacked #Samsung  #SamsungS24Ultra;0;0;0;0;en;1529665737689817088;1747761664856928344;temmy4samuel;https://twitter.com/temmy4samuel/status/1747761664856928344
Wed Jan 17 23:23:40 +0000 2024;1747761633865433279;Baru tau Galaxy S24 bisa live translate, bagus banget buat liburan ke luar negeri. Udah Nonton Live Samsung Unpacked, langsung kepincut, mau ikutan pre-order! #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;798999069708283904;1747761633865433279;occelline;https://twitter.com/occelline/status/1747761633865433279
Wed Jan 17 23:23:33 +0000 2024;1747761606631555350;@jc_vazquez Hola Juan, puedes consultar el precio de Galaxy S24 series y pre-ordenar el tuyo a través de este link: https://t.co/eienagVP7p;0;0;0;1;es;172400454;1747677500598309244;SamsungMexico;https://twitter.com/SamsungMexico/status/1747761606631555350
Wed Jan 17 23:23:26 +0000 2024;1747761576286036328;asli deh pengen nyobain editing photo pakai Galaxy AI di device Galaxy S24 ini. Pengen beli sejak Nonton Live Samsung Unpacked  nya,,  cus ah ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;1;0;0;in;1679350291672752129;1747761576286036328;juliarevin;https://twitter.com/juliarevin/status/1747761576286036328
Wed Jan 17 23:23:21 +0000 2024;1747761555058614312;Galaxy S24 emang paling oke! Fitur circle to search barang ala artis drakor bikin pengen punya sendiri abis nonton Live Samsung Unpacked. Langsung siap ikutan pre-order! #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;787790384025833472;1747761555058614312;mionlvle;https://twitter.com/mionlvle/status/1747761555058614312
Wed Jan 17 23:23:20 +0000 2024;1747761551040463053;sebagus itu woiii  bneran mantap deh cui pokok ya harus beli Galaxy S24 Nonton Live Samsung Unpacked #SamsungUnpacked #GalaxyS24 ikutan pre-order @samsungID;0;0;0;0;in;1619024705834614785;1747761551040463053;salwow666;https://twitter.com/salwow666/status/1747761551040463053
Wed Jan 17 23:23:20 +0000 2024;1747761550746927510;Canggih lohh Galaxy S24 ternyata soalnya aku habis Nonton Live Samsung Unpacked,pengen  ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1737774310272720896;1747761550746927510;M00nlight1203;https://twitter.com/M00nlight1203/status/1747761550746927510
Wed Jan 17 23:23:18 +0000 2024;1747761543192989802;Galaxy S24 Canggih banget gilaaaa  Nonton Live Samsung Unpacked tadi jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1433300733877653506;1747761543192989802;fvaprl;https://twitter.com/fvaprl/status/1747761543192989802
Wed Jan 17 23:23:17 +0000 2024;1747761538914545692;Samsung, bugün gerçekleştirdiği etkinliğinde yeni amiral gemisi telefonlarını tanıttı.  🤖 Telefonlar, yapay zekanın gücüyle birlikte en akıllı telefon deneyimini sunmayı hedefliyor.  İşte Samsung Galaxy S24 ailesinde öne çıkan yapay zeka özellikleri 👇 https://t.co/RaxlDM9fQ4;0;1;0;1;tr;1557016316833308672;1747761538914545692;upcornco;https://twitter.com/upcornco/status/1747761538914545692
Wed Jan 17 23:23:15 +0000 2024;1747761530358399429;Selling: Samsung S23 Ultra RFS: Samsung S24 Ultra  HAHAHAHA. AI is the future.   #SamsungUnpacked #s24ultra #Samsung;0;0;0;0;en;827056698393186304;1747761530358399429;ShinHR31;https://twitter.com/ShinHR31/status/1747761530358399429
Wed Jan 17 23:23:14 +0000 2024;1747761527963504708;Samsung Galaxy S24 Ultra Specs vs. S23 Ultra vs. iPhone 15 Pro Max: Premium Phones Compared https://t.co/NbhLgX69it https://t.co/88H3Px1vK4;0;0;0;0;en;765251755655434240;1747761527963504708;iphoneprogo;https://twitter.com/iphoneprogo/status/1747761527963504708
Wed Jan 17 23:23:14 +0000 2024;1747761527027884254;Samsung Galaxy S24 y S24+: volver a los orígenes es la fórmula ganadora que siempre funciona https://t.co/30OSrSlolF a través de @xataka;0;0;0;0;es;1128404220;1747761527027884254;SmartphonesNew2;https://twitter.com/SmartphonesNew2/status/1747761527027884254
Wed Jan 17 23:23:07 +0000 2024;1747761499526054020;Canggih banget, Galaxy S24 bisa edit foto dari galeri sendiri pake AI! Gak perlu repot pindah aplikasi lagi. Udah nonton Live Samsung Unpacked, langsung kepincut, siap ikutan pre-order! #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;787790384025833472;1747761499526054020;mionlvle;https://twitter.com/mionlvle/status/1747761499526054020
Wed Jan 17 23:23:05 +0000 2024;1747761489077768331;Apple was mocked and bullied when it first introduced Always On Display + dim wallpaper with iPhone 14 Pro.  Samsung 2yrs later with S24 Ultra: https://t.co/7WM2EPwtzR;18;68;40;627;en;27255549;1747761489077768331;helvetiica;https://twitter.com/helvetiica/status/1747761489077768331
Wed Jan 17 23:23:05 +0000 2024;1747761488880705811;This is the Samsung Galaxy S24 Ultra and it has an epic object removal feature powered by #galaxyAI. It’s like having the power of thanos to make almost anyone disappear in a snap. Similar to Pixel 8, this generative AI feature is powered by the cloud. https://t.co/h3anZJVVLe;1;0;14;17;en;129508554;1747761488880705811;Soya_Cincau;https://twitter.com/Soya_Cincau/status/1747761488880705811
Wed Jan 17 23:22:59 +0000 2024;1747761462364311670;Avec le Samsung S24 c’est la Traduction en direct : traductions d'appels et de texte bidirectionnels et en temps réel d'appels téléphoniques qui défie les barrières grace à l'IA générative. https://t.co/puSyAyvyoX;0;1;2;44;fr;1446861938;1747761462364311670;emmanutapsoba;https://twitter.com/emmanutapsoba/status/1747761462364311670
Wed Jan 17 23:22:56 +0000 2024;1747761449353781658;pengen bgt sumpah udh lama ngincer Galaxy S24 Nonton Live Samsung Unpacked #SamsungUnpacked #GalaxyS24 ikutan pre-order @samsungID;0;0;0;0;in;1619024705834614785;1747761449353781658;salwow666;https://twitter.com/salwow666/status/1747761449353781658
Wed Jan 17 23:22:51 +0000 2024;1747761431292916159;Mds a samsung copiou o iphone no design do s24, só que feio;0;0;0;0;pt;1687288052022960128;1747761431292916159;brizzi_amm;https://twitter.com/brizzi_amm/status/1747761431292916159
Wed Jan 17 23:22:49 +0000 2024;1747761420299895136;Abis nonton live Samsung Unpacked, terinspirasi nih! Galaxy S24 seharusnya punya fitur AI yang bisa bantu kita cari temen jalan saat liburan. Seru kan? Udah siap ikutan pre-order! #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;787790384025833472;1747761420299895136;mionlvle;https://twitter.com/mionlvle/status/1747761420299895136
Wed Jan 17 23:22:45 +0000 2024;1747761405510717734;Canggih juga nih Galaxy S24 Aku habis Nonton Live Samsung Unpacked Naksir poll Jadi pengen ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1737774310272720896;1747761405510717734;M00nlight1203;https://twitter.com/M00nlight1203/status/1747761405510717734
Wed Jan 17 23:22:45 +0000 2024;1747761403489132734;Di saat bosan di kantor, menjelajahi galeri Galaxy S24 untuk menikmati fitur edit foto langsung yang menarik Galaxy S24 Nonton Live Samsung Unpacked ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1714909901775126528;1747761403489132734;zertaeriu;https://twitter.com/zertaeriu/status/1747761403489132734
Wed Jan 17 23:22:40 +0000 2024;1747761383163515262;wahh sekeren itu woi serba AI nih cui Galaxy S24 Nonton Live Samsung Unpacked #SamsungUnpacked #GalaxyS24 ikutan pre-order @samsungID;0;0;0;0;in;1619024705834614785;1747761383163515262;salwow666;https://twitter.com/salwow666/status/1747761383163515262
Wed Jan 17 23:22:32 +0000 2024;1747761351911747750;Galeri Galaxy S24 menjadi tempat escape dari kebosanan kantor dengan fitur edit foto langsung yang seru Galaxy S24 Nonton Live Samsung Unpacked ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1714882489641259008;1747761351911747750;1Sawziah;https://twitter.com/1Sawziah/status/1747761351911747750
Wed Jan 17 23:22:28 +0000 2024;1747761333284532683;Samsung introduces the Galaxy S24 series, revolutionizing mobile devices with AI capabilities.  From communication to photography, this lineup offers a new era of smart experiences.  #SamsungGalaxyS24 #AI #mobiletech https://t.co/MksWu7X9Tg;0;0;0;0;en;1367071536490962944;1747761333284532683;innovationnhub;https://twitter.com/innovationnhub/status/1747761333284532683
Wed Jan 17 23:22:25 +0000 2024;1747761319271616980;Galaxy S24 emang asli  gokil dengan live translate nya , pokoknya Nonton Live Samsung Unpacked bikin aku jadi pengen ikutan pre-order jugak #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1679344519828094976;1747761319271616980;juliaceryl;https://twitter.com/juliaceryl/status/1747761319271616980
Wed Jan 17 23:22:24 +0000 2024;1747761315702251686;Galaxy S24 emang next level banget, bisa bayangin gak sih kita nonton live Samsung Unpacked tadi? Fitur AI-nya buat edit foto langsung dari galeri itu keren banget, nggak perlu pindah-pindah aplikasi lagi deh Langsung kepincut, mau ikutan ah #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;790682738563043328;1747761315702251686;kajerinesa;https://twitter.com/kajerinesa/status/1747761315702251686
Wed Jan 17 23:22:22 +0000 2024;1747761308035092853;Saat rasa bosan datang, buka galeri dan eksplor fitur edit foto langsung yang dimiliki oleh Galaxy S24 Galaxy S24 Nonton Live Samsung Unpacked ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1711185895783874560;1747761308035092853;piqerawa;https://twitter.com/piqerawa/status/1747761308035092853
Wed Jan 17 23:22:11 +0000 2024;1747761263323525269;Mandei dm pra Samsung me pedindo um s24 ultra;0;0;0;0;it;1392908309208961024;1747761263323525269;spearbjhu;https://twitter.com/spearbjhu/status/1747761263323525269
Wed Jan 17 23:22:10 +0000 2024;1747761258340798931;Win a #Samsung Galaxy S24 or Galaxy S24 Ultra with Android Headlines https://t.co/SFRmm2raaZ  @androidheadline @SamsungMobile #Giveaway https://t.co/zYiHRiYkvw;0;0;0;1;en;1257313320907845632;1747761258340798931;BimJimLee;https://twitter.com/BimJimLee/status/1747761258340798931
Wed Jan 17 23:22:08 +0000 2024;1747761250568966278;Mengatasi kebosanan di kantor dengan membuka galeri, dan Galaxy S24 menyuguhkan kejutan dengan fitur edit foto terbaru Galaxy S24 Nonton Live Samsung Unpacked ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1711183551700570112;1747761250568966278;sivatesa;https://twitter.com/sivatesa/status/1747761250568966278
Wed Jan 17 23:22:03 +0000 2024;1747761230432100552;📢 Live from the tech battleground! 🚀 Dive into the explosive updates from Samsung Galaxy Unpacked 2024, unveiling the stellar Galaxy S24 lineup, packed with jaw-dropping AI features and beyond! 🌐 Stay on the pulse of innovation! 💫 #SamsungGalaxyUnpacked #GalaxyS24 #AIFeatures https://t.co/ZhSJ3dNEKq;0;0;0;0;en;16695771;1747761230432100552;cheinyeanlim;https://twitter.com/cheinyeanlim/status/1747761230432100552
Wed Jan 17 23:21:57 +0000 2024;1747761203546607675;Samsung Galaxy S24+ Unveiled: QHD+ Display, 12GB RAM #GalaxyS24, #GalaxyS24+ (read more: https://t.co/sTjoA3HjUf) https://t.co/hjI8MQCZ4N;0;0;0;0;en;1470299366413897729;1747761203546607675;The14News;https://twitter.com/The14News/status/1747761203546607675
Wed Jan 17 23:21:57 +0000 2024;1747761203236274459;Galeri Galaxy S24 jadi pelarian saat kantor membosankan, terutama dengan fitur edit foto langsung yang kreatif Galaxy S24 Nonton Live Samsung Unpacked ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1711180469159833600;1747761203236274459;ipurewa;https://twitter.com/ipurewa/status/1747761203236274459
Wed Jan 17 23:21:56 +0000 2024;1747761199758856430;Presentan la nueva serie Samsung Galaxy S24 https://t.co/gtdBaSvSpk https://t.co/lkNOBIcO7U;0;0;0;0;tl;620904809;1747761199758856430;EnfoqueNewsD;https://twitter.com/EnfoqueNewsD/status/1747761199758856430
Wed Jan 17 23:21:49 +0000 2024;1747761168821662118;@felpoo__ @daltrinador @HappyCampioni Me falaram que a Samsung fechou parceria com o Instagram, pra subir fotos melhores (na live do s24) Anteriormente, o próprio Mark Zuckerberg já tinha dito que o Instagram do Android tava melhor que o do IOS;0;1;0;0;pt;1684920227744665600;1747699204208607396;Spectro018;https://twitter.com/Spectro018/status/1747761168821662118
Wed Jan 17 23:21:47 +0000 2024;1747761162937319824;pas tau  Galaxy S24 ada fitur live translate , seneng bgt krn memudahkan  banget kalo keluar negri ,, Nonton Live Samsung Unpacked bikin pengen  ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1679344519828094976;1747761162937319824;juliaceryl;https://twitter.com/juliaceryl/status/1747761162937319824
Wed Jan 17 23:21:46 +0000 2024;1747761158122250255;abis nonton Live Samsung Unpacked, Galaxy S24 keren banget nih! Bisa bayangin gak, kalo ada fitur Galaxy AI yang bisa bantu cariin spot foto kece buat feed Instagram kita? Makin semangat ikutan pre-order deh! #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;790682738563043328;1747761158122250255;kajerinesa;https://twitter.com/kajerinesa/status/1747761158122250255
Wed Jan 17 23:21:40 +0000 2024;1747761132251537650;A Samsung lançando o s24 com exynos 🥶, agr que o s23 n vai para 2k nunca;0;0;0;0;pt;1531436203693809665;1747761132251537650;RogerMG_Uai;https://twitter.com/RogerMG_Uai/status/1747761132251537650
Wed Jan 17 23:21:37 +0000 2024;1747761121510281427;Canggih buangettt lohhh  Galaxy S24 Jadi Naksir bener aku, Abis Nonton Live Samsung Unpacked, Pokok harus ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1737788280266219520;1747761121510281427;Sweetypie782539;https://twitter.com/Sweetypie782539/status/1747761121510281427
Wed Jan 17 23:21:31 +0000 2024;1747761093643247823;Circle to Search with Google di Galaxy S24 tuh bikin gue yang suka nyari barang lucu makin gampang! Abis Nonton Live Samsung Unpacked, langsung kepincut, ikutan pre-order deh. Gak mau ketinggalan! #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;790682738563043328;1747761093643247823;kajerinesa;https://twitter.com/kajerinesa/status/1747761093643247823
Wed Jan 17 23:21:21 +0000 2024;1747761054711755250;@MrBeast send me a @samsung s24 ultra phone 🤳🏻;0;0;0;1;en;6413102;1747761054711755250;joshee;https://twitter.com/joshee/status/1747761054711755250
Wed Jan 17 23:21:18 +0000 2024;1747761039129895329;Buka galeri saat kebosanan di kantor, dan temukan fitur edit foto langsung yang menarik di Galaxy S24 Galaxy S24 Nonton Live Samsung Unpacked ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1694187895685595136;1747761039129895329;nisertese;https://twitter.com/nisertese/status/1747761039129895329
Wed Jan 17 23:21:09 +0000 2024;1747761001616101613;Samsung Galaxy S24 Ultra Specs vs. S23 Ultra vs. iPhone 15 Pro Max: Premium Phones Compared - CNET https://t.co/1q9nI7gXAo;0;0;0;0;en;417970657;1747761001616101613;ZonaAbierta_;https://twitter.com/ZonaAbierta_/status/1747761001616101613
Wed Jan 17 23:21:05 +0000 2024;1747760985895817442;Pas lagi Nonton Live Samsung Unpacked, gue baru tau kalau Galaxy S24 punya fitur Live Translate yang canggih abis. Langsung kepincut deh, pengen banget ikutan pre-order biar gak ketinggalan teknologi terbaru ini! #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;789492656040660992;1747760985895817442;ldmoqhe;https://twitter.com/ldmoqhe/status/1747760985895817442
Wed Jan 17 23:21:02 +0000 2024;1747760974474686875;Mantappp nihh  Galaxy S24 aku jdi Pengen beli karena habis Nonton Live Samsung Unpacked Jdi mau ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1737788280266219520;1747760974474686875;Sweetypie782539;https://twitter.com/Sweetypie782539/status/1747760974474686875
Wed Jan 17 23:21:00 +0000 2024;1747760964798451958;Galaxy S24 itu emang new era of mobile banget. Sambil aku Nonton Live Samsung Unpacked sambil aku ikutan pre-order juga #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1628182005967101952;1747760964798451958;MentariiJingga;https://twitter.com/MentariiJingga/status/1747760964798451958
Wed Jan 17 23:20:51 +0000 2024;1747760926290513974;Galaxy S24 bener-bener nge-hype ya dengan fitur sharing di Galaxy AI. Jadi bisa makin seru dan nggak susah bagi-bagi momen. Abis nonton Live Samsung Unpacked, makin ngebet ikutan pre-order! #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;789492656040660992;1747760926290513974;ldmoqhe;https://twitter.com/ldmoqhe/status/1747760926290513974
Wed Jan 17 23:20:51 +0000 2024;1747760925506146564;Galaxy S24 fiturnya canggih poll, pas dijelasin pas  Nonton Live Samsung Unpacked aku jd makin yakin  buat ikutan pre-order juga #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1679344519828094976;1747760925506146564;juliaceryl;https://twitter.com/juliaceryl/status/1747760925506146564
Wed Jan 17 23:20:50 +0000 2024;1747760922029125914;"Galaxy S24 Canggih kan? Kalo udah Nonton Live Samsung Unpacked pasti langsung wahh keren banget"" gw gitu soalnya. Ada Circle to Search with Google jadi kita cmn lingkarin apa aja yg ada di diri sendiri ikutan pre-order #SamsungUnpacked    #GalaxyS24    @samsungID""";0;0;0;0;in;1736567624052748288;1747760922029125914;MekaD84251;https://twitter.com/MekaD84251/status/1747760922029125914
Wed Jan 17 23:20:48 +0000 2024;1747760915452133707;Welcome to the era of mobile AI. With the Galaxy S24 | S24+ in your hands, you can unleash new levels of creativity, productivity and possibilities, starting with the most important device in your life. ✨ https://t.co/HaHDXstRN3;0;0;0;4;en;2233413546;1747760915452133707;SamsungCRBN;https://twitter.com/SamsungCRBN/status/1747760915452133707
Wed Jan 17 23:20:41 +0000 2024;1747760884922163360;Kala kantor membosankan, menjadikan galeri Galaxy S24 sebagai sumber hiburan dengan fitur edit foto baru Galaxy S24 Nonton Live Samsung Unpacked ikutan pre-order #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;1694143929304969216;1747760884922163360;awertilu;https://twitter.com/awertilu/status/1747760884922163360
Wed Jan 17 23:20:40 +0000 2024;1747760880086053301;Wahhh aku habis Nonton Live Samsung Unpacked,dan si Galaxy S24 emng canggih bngettt,jadi pngen ikutan pre-order #SamsungUnpacked    #GalaxyS24    @samsungID;0;0;0;0;in;1736567624052748288;1747760880086053301;MekaD84251;https://twitter.com/MekaD84251/status/1747760880086053301
Wed Jan 17 23:20:38 +0000 2024;1747760870783094838;Galaxy S24 emang luar biasa, bisa edit foto langsung dari galeri. Nonton Live Samsung Unpacked bikin kagum, pengen ikutan pre-order nih! #SamsungUnpacked #GalaxyS24 @samsungID;0;0;0;0;in;789492656040660992;1747760870783094838;ldmoqhe;https://twitter.com/ldmoqhe/status/1747760870783094838
Wed Jan 17 23:20:36 +0000 2024;1747760864835580367;mantap deh ini, pokok ya oke ggt lah Galaxy S24 Nonton Live Samsung Unpackedyukk biar tau lebih nih mantap #SamsungUnpacked #GalaxyS24 ikutan pre-order jugaa  @samsungID;0;0;0;0;in;1619026809731059714;1747760864835580367;salmao000;https://twitter.com/salmao000/status/1747760864835580367
